timestamp,sender,transaction_type,amount,merchant,category,message,user_email
2025-09-18 12:43:13,JK-620016-P,debit,349,Zomato,Food & Dining,"உங்கள் ஜியோ எண் 9159377012 திட்டம் விரைவில் முடிகிறது. அன்லிமிடெட் 5G டேட்டா, அன்லிமிடெட் வாய்ஸ் அழைப்புகள் மற்றும் ஒரு நாளைக்கு 2 GB டேட்டாவை 28 நாட்களுக்கு அனுபவிக்க Rs.349 உடன் ரீசார்ஜ் செய்யுங்கள். ஜியோவின் 9வது ஆண்டு விழா சலுகையின் ஒரு பகுதியாக ஒப்பிடமுடியாத வெகுமதிகளையும் பெறுங்கள் - ஜியோ கோல்டில் 2% கூடுதல், AJIO, Reliance Digital & EaseMyTrip இலிருந்து பிரத்யேக கூப்பன்கள், மேலும் JioHotstar, Zomato Gold, JioSaavn & Netmeds ஆகியவற்றிற்கான ப்ரீமியம் சந்தாக்கள். சீக்கிரம், குறுகிய கால சலுகை",unknown
2025-09-18 11:00:53,JX-YESBNK-S,debit,40,Other,Other,"YES BANK Ac X1481 debited for INR 40.00 on 18SEP25 11:00. UPI:111407796622/To:barani.jayamurugesan@oksbi. Bal INR 1,453.76. Not U? SMS BLKMB <CustID> to 9840909000",unknown
2025-09-18 10:59:03,JD-YESBNK-S,debit,360,Other,Other,"YES BANK Ac X1481 debited for INR 360.00 on 18SEP25 10:58. UPI:111407723151/To:barani.jayamurugesan@oksbi. Bal INR 1,493.76. Not U? SMS BLKMB <CustID> to 9840909000",unknown
2025-09-17 21:40:03,JD-YESBNK-S,credit,750,Other,Other,"INR 750.00 credited to YES BANK Ac X1481 on 17SEP25 21:39. UPI:562677802802/From:gomathybtechit@okicici. Bal INR 1,853.76.",unknown
2025-09-17 17:54:52,JK-620016-P,debit,899,Google Pay,Entertainment,"Recharge now Jio no. 9159377012 with Rs.899 plan & enjoy Jio Offer- Free JioHotstar Mobile/TV subscription for 90 Days. Plan 899 benefits: Unlimited 5G data + 2GB/day & 20GB extra 4G data, Unlimited Voice for 90 Days. Use Google Pay app & stay connected. T&CA. https://gpay.app.goo.gl/8XWn2u",unknown
2025-09-17 12:43:06,JM-620016-P,debit,349,Zomato,Food & Dining,"உங்கள் ஜியோ எண் 9159377012 திட்டம் விரைவில் முடிகிறது. அன்லிமிடெட் 5G டேட்டா, அன்லிமிடெட் வாய்ஸ் அழைப்புகள் மற்றும் ஒரு நாளைக்கு 2 GB டேட்டாவை 28 நாட்களுக்கு அனுபவிக்க Rs.349 உடன் ரீசார்ஜ் செய்யுங்கள். ஜியோவின் 9வது ஆண்டு விழா சலுகையின் ஒரு பகுதியாக ஒப்பிடமுடியாத வெகுமதிகளையும் பெறுங்கள் - ஜியோ கோல்டில் 2% கூடுதல், AJIO, Reliance Digital & EaseMyTrip இலிருந்து பிரத்யேக கூப்பன்கள், மேலும் JioHotstar, Zomato Gold, JioSaavn & Netmeds ஆகியவற்றிற்கான ப்ரீமியம் சந்தாக்கள். சீக்கிரம், குறுகிய கால சலுகை",unknown
2025-09-16 21:54:12,JD-YESBNK-S,debit,800,Other,Other,"YES BANK Ac X1481 debited for INR 800.00 on 16SEP25 21:54. UPI:111347970318/To:gomathybtechit@okicici. Bal INR 1,153.76. Not U? SMS BLKMB <CustID> to 9840909000",unknown
2025-09-16 17:18:18,JX-620016-P,debit,899,Google Pay,Entertainment,"Recharge now Jio no. 9159377012 with Rs.899 plan & enjoy Jio Offer- Free JioHotstar Mobile/TV subscription for 90 Days. Plan 899 benefits: Unlimited 5G data + 2GB/day & 20GB extra 4G data, Unlimited Voice for 90 Days. Use Google Pay app & stay connected. T&CA. https://gpay.app.goo.gl/8XWn2u",unknown
2025-09-16 16:10:58,JM-620016-P,debit,349,Zomato,Food & Dining,"உங்கள் ஜியோ எண் 9159377012 திட்டம் விரைவில் முடிகிறது. அன்லிமிடெட் 5G டேட்டா, அன்லிமிடெட் வாய்ஸ் அழைப்புகள் மற்றும் ஒரு நாளைக்கு 2 GB டேட்டாவை 28 நாட்களுக்கு அனுபவிக்க Rs.349 உடன் ரீசார்ஜ் செய்யுங்கள். ஜியோவின் 9வது ஆண்டு விழா சலுகையின் ஒரு பகுதியாக ஒப்பிடமுடியாத வெகுமதிகளையும் பெறுங்கள் - ஜியோ கோல்டில் 2% கூடுதல், AJIO, Reliance Digital & EaseMyTrip இலிருந்து பிரத்யேக கூப்பன்கள், மேலும் JioHotstar, Zomato Gold, JioSaavn & Netmeds ஆகியவற்றிற்கான ப்ரீமியம் சந்தாக்கள். சீக்கிரம், குறுகிய கால சலுகை",unknown
2025-09-13 21:06:31,JD-YESBNK-S,debit,85,Other,Other,"YES BANK Ac X1481 debited for INR 85.00 on 13SEP25 21:06. UPI:111223762048/To:bharani97.rajan@okhdfcbank. Bal INR 1,953.76. Not U? SMS BLKMB <CustID> to 9840909000",unknown
2025-09-13 19:00:05,JD-YESBNK-S,debit,10,Paytm,Other,"YES BANK Ac X1481 debited for INR 10.00 on 13SEP25 18:59. UPI:111214497784/To:paytmqr66j03a@ptys. Bal INR 2,038.76. Not U? SMS BLKMB <CustID> to 9840909000",unknown
2025-09-13 18:58:17,JM-YESBNK-S,debit,100,Other,Other,"YES BANK Ac X1481 debited for INR 100.00 on 13SEP25 18:58. UPI:111214362948/To:hariharashan108@okaxis. Bal INR 2,048.76. Not U? SMS BLKMB <CustID> to 9840909000",unknown
2025-09-13 18:41:33,JM-YESBNK-S,debit,30,Paytm,Other,"YES BANK Ac X1481 debited for INR 30.00 on 13SEP25 18:41. UPI:111213141324/To:paytm.s1m7t8d@pty. Bal INR 2,148.76. Not U? SMS BLKMB <CustID> to 9840909000",unknown
2025-09-10 20:42:12,JM-YESBNK-S,credit,30,Other,Other,"INR 30.00 credited to YES BANK Ac X1481 on 10SEP25 20:42. UPI:525322934550/From:gomathybtechit@okicici. Bal INR 2,290.76.",unknown
2025-09-10 19:57:01,JM-YESBNK-S,debit,20,Other,Other,"YES BANK Ac X1481 debited for INR 20.00 on 10SEP25 19:56. UPI:111075757767/To:q600961364@ybl. Bal INR 2,260.76. Not U? SMS BLKMB <CustID> to 9840909000",unknown
2025-09-10 19:53:29,JX-YESBNK-S,debit,105,Paytm,Other,"YES BANK Ac X1481 debited for INR 105.00 on 10SEP25 19:53. UPI:111075462319/To:paytmqr61zx1e@ptys. Bal INR 2,280.76. Not U? SMS BLKMB <CustID> to 9840909000",unknown
2025-09-10 15:57:18,JX-620016-P,debit,899,Google Pay,Entertainment,"Recharge now Jio no. 9159377012 with Rs.899 plan & enjoy Jio Offer- Free JioHotstar Mobile/TV subscription for 90 Days. Plan 899 benefits: Unlimited 5G data + 2GB/day & 20GB extra 4G data, Unlimited Voice for 90 Days. Use Google Pay app & stay connected. T&CA. https://gpay.app.goo.gl/8XWn2u",unknown
2025-09-09 18:31:35,CP-AXISMR-P,credit,500,Amazon,Shopping,"Dear Customer, Grab INR 500 Amazon gift + 25% cashback on Airtel bills with AIRTEL AXIS BANK Credit Card. *T&C Apply! Apply now! https://Axbk.in/AXISMR/XRYWq3Kd3aN",unknown
2025-09-08 16:11:24,JX-620016-P,debit,899,Google Pay,Entertainment,"Recharge now Jio no. 9159377012 with Rs.899 plan & enjoy Jio Offer- Free JioHotstar Mobile/TV subscription for 90 Days. Plan 899 benefits: Unlimited 5G data + 2GB/day & 20GB extra 4G data, Unlimited Voice for 90 Days. Use Google Pay app & stay connected. T&CA. https://gpay.app.goo.gl/8XWn2u",unknown
2025-09-07 11:43:13,JM-YESBNK-S,debit,150,Paytm,Other,"YES BANK Ac X1481 debited for INR 150.00 on 07SEP25 11:43. UPI:110904704372/To:paytmqr6d6hfi@ptys. Bal INR 2,385.76. Not U? SMS BLKMB <CustID> to 9840909000",unknown
2025-09-07 10:05:50,JD-YESBNK-S,debit,370,Other,Other,"YES BANK Ac X1481 debited for INR 370.00 on 07SEP25 10:05. UPI:110899666020/To:kanithkar91-1@okhdfcbank. Bal INR 2,545.76. Not U? SMS BLKMB <CustID> to 9840909000",unknown
2025-09-06 22:25:01,JD-YESBNK-S,debit,118,Other,Other,"YES BANK Ac X1481 debited for INR 118.00 on 06SEP25 22:24. UPI:110890214797/To:meesho1online.gpay@okpayaxis. Bal INR 2,915.76. Not U? SMS BLKMB <CustID> to 9840909000",unknown
2025-09-06 14:37:20,JM-620016-P,debit,899,Google Pay,Entertainment,"Recharge now Jio no. 9159377012 with Rs.899 plan & enjoy Jio Offer- Free JioHotstar Mobile/TV subscription for 90 Days. Plan 899 benefits: Unlimited 5G data + 2GB/day & 20GB extra 4G data, Unlimited Voice for 90 Days. Use Google Pay app & stay connected. T&CA. https://gpay.app.goo.gl/8XWn2u",unknown
2025-09-06 09:55:47,JM-YESBNK-S,debit,161,Other,Other,"YES BANK Ac X1481 debited for INR 161.00 on 06SEP25 09:55. UPI:110851525396/To:meesho1online.gpay@okpayaxis. Bal INR 14,246.76. Not U? SMS BLKMB <CustID> to 9840909000",unknown
2025-09-06 09:13:54,JX-YESBNK-S,debit,91,Other,Other,"YES BANK Ac X1481 debited for INR 91.00 on 06SEP25 09:13. UPI:110849993554/To:meesho1online.gpay@okpayaxis. Bal INR 14,407.76. Not U? SMS BLKMB <CustID> to 9840909000",unknown
2025-09-05 19:27:01,JX-YESBNK-S,debit,100,Other,Other,"YES BANK Ac X1481 debited for INR 100.00 on 05SEP25 19:26. UPI:110832850225/To:sathyaselvam2101@okicici. Bal INR 14,498.76. Not U? SMS BLKMB <CustID> to 9840909000",unknown
2025-09-05 15:54:40,JM-YESBNK-S,credit,15000,Other,Other,"INR 15,000.00 is credited to YES BANK Acc XX1481 on 05-SEP-2025 15:54:26 - NET-TPT-SIDEKICK DIGITAL SOLUTION LLP-XX1937 Avl bal-INR 15,168.76.",unknown
2025-09-04 18:30:19,JX-YESBNK-S,credit,50,Other,Other,INR 50.00 credited to YES BANK Ac X1481 on 04SEP25 18:30. UPI:561335289386/From:vtgautam55-2@okicici. Bal INR 368.76.,unknown
2025-09-04 14:13:09,JD-YESBNK-S,credit,80,Other,Other,INR 80.00 credited to YES BANK Ac X1481 on 04SEP25 14:12. UPI:561372903002/From:s18680867-1@okaxis. Bal INR 238.76.,unknown
2025-09-04 14:13:04,JD-YESBNK-S,credit,80,Other,Other,INR 80.00 credited to YES BANK Ac X1481 on 04SEP25 14:12. UPI:561365907180/From:sukumar0151-2@okaxis. Bal INR 318.76.,unknown
2025-09-04 13:17:33,JX-YESBNK-S,debit,290,Paytm,Other,YES BANK Ac X1481 debited for INR 290.00 on 04SEP25 13:17. UPI:110764937817/To:paytm.s16tgf2@pty. Bal INR 158.76. Not U? SMS BLKMB <CustID> to 9840909000,unknown
2025-09-02 20:11:48,JD-YESBNK-S,debit,20,Other,Other,YES BANK Ac X1481 debited for INR 20.00 on 02SEP25 20:11. UPI:110689143021/To:q377545673@ybl. Bal INR 448.76. Not U? SMS BLKMB <CustID> to 9840909000,unknown
2025-08-27 11:27:55,JX-YESBNK-S,debit,50,Other,Other,YES BANK Ac X1481 debited for INR 50.00 on 27AUG25 11:27. UPI:110392824855/To:gpay-11216627709@okbizaxis. Bal INR 468.76. Not U? SMS BLKMB <CustID> to 9840909000,unknown
2025-08-27 11:04:50,JD-YESBNK-S,credit,250,Other,Other,INR 250.00 credited to YES BANK Ac X1481 on 27AUG25 11:04. UPI:560548917639/From:jayamurugesan41@okaxis. Bal INR 518.76.,unknown
2025-08-27 11:04:41,JM-YESBNK-S,debit,35,Other,Other,YES BANK Ac X1481 debited for INR 35.00 on 27AUG25 11:04. UPI:110391721178/To:gpay-11252447709@okbizaxis. Bal INR 268.76. Not U? SMS BLKMB <CustID> to 9840909000,unknown
2025-08-27 05:10:38,JD-YESBNK-S,debit,50,Other,Other,YES BANK Ac X1481 debited for INR 50.00 on 27AUG25 05:10. UPI:110383108745/To:barani.jayamurugesan@oksbi. Bal INR 303.76. Not U? SMS BLKMB <CustID> to 9840909000,unknown
2025-08-24 20:45:16,JM-YESBNK-S,credit,100,Other,Other,INR 100.00 credited to YES BANK Ac X1481 on 24AUG25 20:45. UPI:523627028718/From:sathyaselvam2101@okicici. Bal INR 353.76.,unknown
2025-08-24 17:56:44,JD-YESBNK-S,credit,100,Other,Other,INR 100.00 credited to YES BANK Ac X1481 on 24AUG25 17:56. UPI:523682528573/From:barani.jayamurugesan@okaxis. Bal INR 253.76.,unknown
2025-08-23 16:33:17,JX-YESBNK-S,debit,90.4,Other,Other,YES BANK Ac X1481 debited for INR 90.40 on 23AUG25 16:33. UPI:110215679006/To:pnavinkarthick33-2@okhdfcbank. Bal INR 353.76. Not U? SMS BLKMB <CustID> to 9840909000,unknown
2025-08-23 16:32:01,JX-YESBNK-S,debit,74.5,Other,Other,YES BANK Ac X1481 debited for INR 74.50 on 23AUG25 16:31. UPI:110215618194/To:pnavinkarthick33-2@okhdfcbank. Bal INR 444.16. Not U? SMS BLKMB <CustID> to 9840909000,unknown
2025-08-23 15:57:21,JK-620040-P,debit,349,Other,Other,Thank you for staying with Jio! Your 5G phone is ready for ultra-fast speeds. Upgrade to our Rs. 349 plan and unlock Unlimited 5G Data. Recharge now and queue it for a seamless transition to Jio True5G. Click www.jio.com/r/Smv1UGnLi,unknown
2025-08-22 14:19:09,JD-YESBNK-S,debit,300.9,Other,Other,YES BANK Ac X1481 debited for INR 300.90 on 22AUG25 14:19. UPI:110162591969/To:gpayrecharge@icici. Bal INR 518.66. Not U? SMS BLKMB <CustID> to 9840909000,unknown
2025-08-22 08:24:42,JA-JIOPAY-S,debit,199,Other,Other,"ரீசார்ஜ் திட்டம் 22-Aug-25 07:28 Hrs அன்று முடிவடைந்துவிட்டது !
Jio எண் : 9159377012
திட்டத்தின் பெயர்: Rs 199_18D_1.5GB/D
எந்தவித கூடுதல் கட்டணமும் இல்லாமல் MyJio ஐப் பயன்படுத்தி ரீசார்ஜ் செய்யுங்கள். 
ரீசார்ஜ் செய்ய - https://www.jio.com/dl/recharge_web",unknown
2025-08-21 20:34:48,JD-YESBNK-S,debit,10000,Other,Other,"YES BANK Ac X1481 debited for INR 10,000.00 on 21AUG25 20:34. UPI:110136624581/To:jayamurugesan41@okhdfcbank. Bal INR 319.56. Not U? SMS BLKMB <CustID> to 9840909000",unknown
2025-08-21 08:47:17,JZ-JIOPAY-S,debit,199,Other,Other,"தற்போதைய ரீசார்ஜ் திட்டம் 22-Aug-25 07:28 Hrs அன்று முடிவடைகிறது!
Jio எண் : 9159377012
திட்டத்தின் பெயர்: Rs 199_18D_1.5GB/D
எந்தவித கூடுதல் கட்டணமும் இல்லாமல் MyJio ஐப் பயன்படுத்தி ரீசார்ஜ் செய்யுங்கள்.
ரீசார்ஜ் செய்ய - https://www.jio.com/dl/recharge_web",unknown
2025-08-20 20:20:06,JX-YESBNK-S,debit,200.9,Other,Other,"YES BANK Ac X1481 debited for INR 200.90 on 20AUG25 20:20. UPI:110089556140/To:gpayrecharge@icici. Bal INR 10,319.56. Not U? SMS BLKMB <CustID> to 9840909000",unknown
2025-08-20 15:17:09,JX-620016-P,debit,899,Google Pay,Entertainment,"Recharge now Jio no. 9159377012 with Rs.899 plan & enjoy Jio Offer- Free JioHotstar Mobile/TV subscription for 90 Days. Plan 899 benefits: Unlimited 5G data + 2GB/day & 20GB extra 4G data, Unlimited Voice for 90 Days. Use Google Pay app & stay connected. T&CA. https://gpay.app.goo.gl/8XWn2u",unknown
2025-08-19 15:01:34,JD-620016-P,debit,899,Google Pay,Entertainment,"Recharge now Jio no. 9159377012 with Rs.899 plan & enjoy Jio Offer- Free JioHotstar Mobile/TV subscription for 90 Days. Plan 899 benefits: Unlimited 5G data + 2GB/day & 20GB extra 4G data, Unlimited Voice for 90 Days. Use Google Pay app & stay connected. T&CA. https://gpay.app.goo.gl/8XWn2u",unknown
2025-08-18 16:27:14,JX-YESBNK-S,credit,10000,Other,Other,"INR 10,000.00 credited to YES BANK Ac X1481 on 18AUG25 16:27. UPI:523013837440/From:powercell1977-3@oksbi. Bal INR 10,520.46.",unknown
2025-08-17 10:43:37,JX-YESBNK-S,debit,155,Other,Other,YES BANK Ac X1481 debited for INR 155.00 on 17AUG25 10:43. UPI:109931095633/To:meesho1online.gpay@okpayaxis. Bal INR 770.46. Not U? SMS BLKMB <CustID> to 9840909000,unknown
2025-08-16 22:33:28,JX-YESBNK-S,credit,350,Other,Other,INR 350.00 credited to YES BANK Ac X1481 on 16AUG25 22:30. UPI:559476139400/From:sathishkumarsk4565-1@okaxis. Bal INR 925.46.,unknown
2025-08-16 22:30:34,JX-YESBNK-S,credit,350,Other,Other,INR 350.00 credited to YES BANK Ac X1481 on 16AUG25 22:30. UPI:559476139400/From:sathishkumarsk4565-1@okaxis. Bal INR 925.46.,unknown
2025-08-16 20:03:06,JM-YESBNK-S,debit,16,Other,Other,YES BANK Ac X1481 debited for INR 16.00 on 16AUG25 20:02. UPI:109913621445/To:q076160556@ybl. Bal INR 575.46. Not U? SMS BLKMB <CustID> to 9840909000,unknown
2025-08-16 17:06:50,JM-YESBNK-S,debit,45,Other,Other,YES BANK Ac X1481 debited for INR 45.00 on 16AUG25 17:06. UPI:109902311587/To:vendoliteindia04@ybl. Bal INR 591.46. Not U? SMS BLKMB <CustID> to 9840909000,unknown
2025-08-15 19:17:06,JM-YESBNK-S,debit,100,Other,Other,YES BANK Ac X1481 debited for INR 100.00 on 15AUG25 19:17. UPI:109863761432/To:bajajpay.6879729.pazf21bt@indus. Bal INR 636.46. Not U? SMS BLKMB <CustID> to 9840909000,unknown
2025-08-15 14:32:33,AD-ZEPTON-P,credit,75,Other,Other,"Dear Customer, Rs. 75 FREE CASH deposited in your Zepto wallet. Plus, FREE delivery! Avail the offers now - https://s.zepto.co.in/tC90/fts",unknown
2025-08-13 21:14:35,JX-YESBNK-S,debit,510,Other,Other,YES BANK Ac X1481 debited for INR 510.00 on 13AUG25 21:14. UPI:109771615750/To:jothi12482@okaxis. Bal INR 636.46. Not U? SMS BLKMB <CustID> to 9840909000,unknown
2025-08-13 15:22:18,JX-620016-P,debit,899,Google Pay,Entertainment,"Recharge now Jio no. 9159377012 with Rs.899 plan & enjoy Jio Offer- Free JioHotstar Mobile/TV subscription for 90 Days. Plan 899 benefits: Unlimited 5G data + 2GB/day & 20GB extra 4G data, Unlimited Voice for 90 Days. Use Google Pay app & stay connected. T&CA. https://gpay.app.goo.gl/8XWn2u",unknown
2025-08-11 20:11:13,JD-YESBNK-S,credit,220,Other,Other,"INR 220.00 credited to YES BANK Ac X1481 on 11AUG25 20:11. UPI:109654423314/From:sugivaradharajan-1@okhdfcbank. Bal INR 1,196.46.",unknown
2025-08-10 16:02:28,JM-YESBNK-S,debit,149,Other,Other,YES BANK Ac X1481 debited for INR 149.00 on 10AUG25 16:02. UPI:109580457327/To:meesho1online.gpay@okpayaxis. Bal INR 986.46. Not U? SMS BLKMB <CustID> to 9840909000,unknown
2025-08-09 12:43:29,JX-YESBNK-S,debit,263,Other,Other,"YES BANK Ac X1481 debited for INR 263.00 on 09AUG25 12:43. UPI:109512395991/To:meesho1online.gpay@okpayaxis. Bal INR 1,135.46. Not U? SMS BLKMB <CustID> to 9840909000",unknown
2025-08-07 18:35:33,JX-YESBNK-S,credit,20,Other,Other,"INR 20.00 credited to YES BANK Ac X1481 on 07AUG25 18:35. UPI:109416615150/From:sugivaradharajan-1@okhdfcbank. Bal INR 1,514.46.",unknown
2025-08-07 12:04:09,JD-YESBNK-S,debit,50,Other,Other,"YES BANK Ac X1481 debited for INR 50.00 on 07AUG25 12:04. UPI:109392252559/To:barani.jayamurugesan@oksbi. Bal INR 1,494.46. Not U? SMS BLKMB <CustID> to 9840909000",unknown
2025-08-06 13:32:21,JM-YESBNK-S,debit,180,Paytm,Other,"YES BANK Ac X1481 debited for INR 180.00 on 06AUG25 13:32. UPI:109337843900/To:paytm.s16tgf2@pty. Bal INR 1,454.46. Not U? SMS BLKMB <CustID> to 9840909000",unknown
2025-08-05 21:46:59,JD-YESBNK-S,debit,99,Other,Other,"YES BANK Ac X1481 debited for INR 99.00 on 05AUG25 21:46. UPI:109313157560/To:meesho1online.gpay@okpayaxis. Bal INR 1,885.36. Not U? SMS BLKMB <CustID> to 9840909000",unknown
2025-08-05 21:45:03,JD-YESBNK-S,debit,83,Other,Other,"YES BANK Ac X1481 debited for INR 83.00 on 05AUG25 21:44. UPI:109313047599/To:meesho1online.gpay@okpayaxis. Bal INR 1,984.36. Not U? SMS BLKMB <CustID> to 9840909000",unknown
2025-08-05 21:21:07,JD-YESBNK-S,debit,500,Other,Other,"YES BANK Ac X1481 debited for INR 500.00 on 05AUG25 21:21. UPI:109311610642/To:joyesther001-1@okhdfcbank. Bal INR 2,067.36. Not U? SMS BLKMB <CustID> to 9840909000",unknown
2025-08-05 21:18:08,JX-YESBNK-S,debit,134,Other,Other,"YES BANK Ac X1481 debited for INR 134.00 on 05AUG25 21:18. UPI:109311417830/To:meesho1online.gpay@okpayaxis. Bal INR 2,567.36. Not U? SMS BLKMB <CustID> to 9840909000",unknown
2025-08-05 21:13:46,JD-YESBNK-S,debit,8220,Other,Other,"YES BANK Ac X1481 debited for INR 8,220.00 on 05AUG25 21:13. UPI:109311118612/To:8778803075@ptaxis. Bal INR 2,701.36. Not U? SMS BLKMB <CustID> to 9840909000",unknown
2025-08-05 21:12:20,JD-YESBNK-S,debit,500,Other,Other,"YES BANK Ac X1481 debited for INR 500.00 on 05AUG25 21:12. UPI:109311020221/To:miruthula.vnb@okhdfcbank. Bal INR 10,921.36. Not U? SMS BLKMB <CustID> to 9840909000",unknown
2025-08-05 21:10:50,JD-YESBNK-S,debit,4000,Other,Other,"YES BANK Ac X1481 debited for INR 4,000.00 on 05AUG25 21:10. UPI:109310906359/To:jayamurugesan41@okhdfcbank. Bal INR 11,421.36. Not U? SMS BLKMB <CustID> to 9840909000",unknown
2025-08-05 19:30:20,JM-YESBNK-S,debit,20,Other,Other,"YES BANK Ac X1481 debited for INR 20.00 on 05AUG25 19:30. UPI:109302543882/To:vendoliteindia04@ybl. Bal INR 15,466.36. Not U? SMS BLKMB <CustID> to 9840909000",unknown
2025-08-05 18:02:32,JM-YESBNK-S,debit,80,Other,Other,"YES BANK Ac X1481 debited for INR 80.00 on 05AUG25 18:02. UPI:109295341836/To:sugivaradharajan-1@okhdfcbank. Bal INR 15,486.36. Not U? SMS BLKMB <CustID> to 9840909000",unknown
2025-08-05 18:01:41,JD-YESBNK-S,credit,15000,Other,Other,"INR 15,000.00 is credited to YES BANK Acc XX1481 on 05-AUG-2025 18:01:35 - NET-TPT-SIDEKICK DIGITAL SOLUTION LLP-XX1937 Avl bal-INR 15,566.36.",unknown
2025-08-05 17:55:42,JK-620040-P,debit,349,Other,Other,Thank you for staying with Jio! Your 5G phone is ready for ultra-fast speeds. Upgrade to our Rs. 349 plan and unlock Unlimited 5G Data. Recharge now and queue it for a seamless transition to Jio True5G. Click www.jio.com/r/SeForElCg,unknown
2025-08-05 13:50:07,JD-YESBNK-S,debit,40,Paytm,Other,YES BANK Ac X1481 debited for INR 40.00 on 05AUG25 13:50. UPI:109280957489/To:paytm.s16tgf2@pty. Bal INR 66.36. Not U? SMS BLKMB <CustID> to 9840909000,unknown
2025-08-05 10:31:02,JD-YESBNK-S,debit,145,Other,Other,YES BANK Ac X1481 debited for INR 145.00 on 05AUG25 10:30. UPI:109269557290/To:q377545673@ybl. Bal INR 106.36. Not U? SMS BLKMB <CustID> to 9840909000,unknown
2025-08-05 10:30:29,JD-YESBNK-S,credit,150,Other,Other,INR 150.00 credited to YES BANK Ac X1481 on 05AUG25 10:30. UPI:109269527527/From:sugivaradharajan-1@okhdfcbank. Bal INR 251.36.,unknown
2025-08-03 13:06:28,JD-YESBNK-S,debit,185,Other,Other,YES BANK Ac X1481 debited for INR 185.00 on 03AUG25 13:06. UPI:109163076076/To:meesho1online.gpay@okpayaxis. Bal INR 101.36. Not U? SMS BLKMB <CustID> to 9840909000,unknown
2025-08-02 10:13:34,JX-YESBNK-S,credit,100,Other,Other,INR 100.00 credited to YES BANK Ac X1481 on 02AUG25 10:13. UPI:109090922280/From:sugivaradharajan-1@okhdfcbank. Bal INR 286.36.,unknown
2025-08-02 08:35:55,JX-YESBNK-S,debit,276,Other,Other,YES BANK Ac X1481 debited for INR 276.00 on 02AUG25 08:35. UPI:109086355991/To:meesho1online.gpay@okpayaxis. Bal INR 186.36. Not U? SMS BLKMB <CustID> to 9840909000,unknown
2025-08-02 08:31:35,JD-YESBNK-S,debit,100,Other,Other,YES BANK Ac X1481 debited for INR 100.00 on 02AUG25 08:31. UPI:109086205548/To:sugivaradharajan-1@okhdfcbank. Bal INR 462.36. Not U? SMS BLKMB <CustID> to 9840909000,unknown
2025-08-02 08:28:23,JD-YESBNK-S,debit,114,Other,Other,YES BANK Ac X1481 debited for INR 114.00 on 02AUG25 08:28. UPI:109086092928/To:meesho1online.gpay@okpayaxis. Bal INR 562.36. Not U? SMS BLKMB <CustID> to 9840909000,unknown
2025-08-02 08:08:59,JA-JIOPAY-S,debit,199,Other,Other,"ரீசார்ஜ் திட்டம் 02-Aug-25 08:08 Hrs அன்று முடிவடைந்துவிட்டது !
Jio எண் : 9159377012
திட்டத்தின் பெயர்: Rs 199_18D_1.5GB/D
எந்தவித கூடுதல் கட்டணமும் இல்லாமல் MyJio ஐப் பயன்படுத்தி ரீசார்ஜ் செய்யுங்கள். 
ரீசார்ஜ் செய்ய - https://www.jio.com/dl/recharge_web",unknown
2025-08-01 08:35:25,JA-JIOPAY-S,debit,199,Other,Other,"தற்போதைய ரீசார்ஜ் திட்டம் 02-Aug-25 08:08 Hrs அன்று முடிவடைகிறது!
Jio எண் : 9159377012
திட்டத்தின் பெயர்: Rs 199_18D_1.5GB/D
எந்தவித கூடுதல் கட்டணமும் இல்லாமல் MyJio ஐப் பயன்படுத்தி ரீசார்ஜ் செய்யுங்கள்.
ரீசார்ஜ் செய்ய - https://www.jio.com/dl/recharge_web",unknown
2025-07-31 15:59:10,JM-620016-P,debit,899,Google Pay,Entertainment,"Recharge now Jio no. 9159377012 with Rs.899 plan & enjoy Jio Offer- Free JioHotstar Mobile/TV subscription for 90 Days. Plan 899 benefits: Unlimited 5G data + 2GB/day & 20GB extra 4G data, Unlimited Voice for 90 Days. Use Google Pay app & stay connected. T&CA. https://gpay.app.goo.gl/8XWn2u",unknown
2025-07-31 08:07:18,JD-YESBNK-S,debit,250.9,Other,Other,YES BANK Ac X1481 debited for INR 250.90 on 31JUL25 08:07. UPI:108973468907/To:gpayrecharge@icici. Bal INR 26.36. Not U? SMS BLKMB <CustID> to 9840909000,unknown
2025-07-30 16:21:03,JK-620016-P,debit,899,Google Pay,Entertainment,"Recharge now Jio no. 9159377012 with Rs.899 plan & enjoy Jio Offer- Free JioHotstar Mobile/TV subscription for 90 Days. Plan 899 benefits: Unlimited 5G data + 2GB/day & 20GB extra 4G data, Unlimited Voice for 90 Days. Use Google Pay app & stay connected. T&CA. https://gpay.app.goo.gl/8XWn2u",unknown
2025-07-30 12:51:32,BG-AXISMR-P,credit,25000,Amazon,Shopping,"Dear Pavithra, We've noticed that you are not receiving salary in your Axis Bank Salary Account XX5408. Update your account details with HR and ensure salary credit of minimum INR 25000. Complete all the 3 milestones to earn Amazon e-vouchers worth up to INR 750*. Know more https://Axbk.in/AXISMR/UwYTEO0rEdE - *T&C Apply.",unknown
2025-07-27 11:25:32,JM-YESBNK-S,debit,300,Other,Other,YES BANK Ac X1481 debited for INR 300.00 on 27JUL25 11:25. UPI:108773710402/To:sathishkumarsk4565-1@okaxis. Bal INR 127.26. Not U? SMS BLKMB <CustID> to 9840909000,unknown
